school_id,school_name,year_school_opened,admission_type,governance,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,school_year
3335,People for People Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
3336,Philadelphia Performing Arts: A String Theory Charter School,2000,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
3337,Global Leadership Academy Charter School,2000,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3341,Independence Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3353,KIPP DuBois Charter School,2015,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
3357,West Philadelphia Achievement Charter School,2002,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
3358,Philadelphia Electrical and Technology Charter School,2002,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
3359,Richard Allen Preparatory Charter School,2001,Citywide,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2023-24
3360,Russell Byers Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3361,Mastery Charter School at Lenfest,2001,Citywide With Criteria,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2023-24
3362,Wissahickon Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3364,First Philadelphia Preparatory Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
3365,Green Woods Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3366,Maritime Academy Charter School (MACHS),2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
3368,Belmont Charter School,2005,Catchment,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
3370,KIPP Philadelphia Charter School,2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3372,Discovery Charter School,2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3378,Philadelphia Montessori Charter School,2004,Citywide,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2023-24
3379,Ad Prima Charter School,2004,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3383,Mastery Charter School at Shoemaker,2006,Citywide With Criteria,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2023-24
3384,Folk Arts-Cultural Treasures Charter School,2005,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3385,Mastery Charter School at Thomas Campus,2005,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
3386,Northwood Academy Charter School,2005,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3388,Boys Latin of Philadelphia Charter School,2007,Citywide,Charter,0,0,0,0,0,0,1,1,1,1,1,1,1,2023-24
3389,Keystone Academy Charter School,2007,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3392,Southwest Leadership Academy Charter School,2007,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3393,Mastery Charter School at Pickett,2007,Citywide With Criteria,Charter,0,0,0,0,0,0,1,1,1,1,1,1,1,2023-24
3394,Pan American Academy Charter School,2008,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3395,Antonia Pantoja Charter School,2008,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3399,Sankofa Freedom Academy Charter School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
3403,Franklin Towne Charter Elementary School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3404,Tacony Academy Charter School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
3407,Mastery Charter School at Harrity,2010,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3408,Mastery Charter School at Mann,2010,Catchment,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2023-24
3409,Mastery Charter School at Smedley,2010,Catchment,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2023-24
3412,Mastery Charter School at Douglass,2010,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3415,Mastery Charter School at Clymer,2011,Catchment,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2023-24
3416,Mastery Charter School at Gratz,2011,Catchment,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2023-24
3417,Universal Charter School at Audenried,2011,Catchment,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
3418,Universal Charter School at Vare,2011,Catchment,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2023-24
3419,Lindley Academy Charter at Birney,2011,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3420,Mastery Charter School at Cleveland,2012,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3421,Universal Charter School at Creighton,2012,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3422,The Philadelphia Charter School for Arts and Sciences,2012,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3423,Memphis Street Academy Charter School at J.P. Jones,2012,Catchment,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2023-24
3424,Universal Charter School at Alcorn,2013,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3426,Mastery Charter School at Pastorius,2013,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3427,Mastery Charter School at Wister,2016,Catchment,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
3428,Global Leadership Academy at Huey,2016,Catchment,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3436,KIPP Octavius Catto Charter School,2022,Citywide,Charter,1,1,1,0,0,0,0,0,0,0,0,0,0,2023-24
3437,KIPP North Philadelphia Charter School,2018,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
3438,Deep Roots Charter School,2018,Citywide With Criteria,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
3439,Mastery Prep Elementary Charter School,2018,Citywide,Charter,1,1,1,1,0,0,0,0,0,0,0,0,0,2023-24
3440,MaST Community Charter School II,2016,Citywide,Charter,1,1,1,1,1,1,1,0,0,1,0,0,0,2023-24
3441,TECH Freire Charter School,2016,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
3442,Independence Charter School West,2016,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3443,KIPP West Philadelphia Charter School,2016,Citywide,Charter,1,1,1,1,1,0,0,0,0,0,0,0,0,2023-24
3445,MAST III Charter School,2019,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
3446,Philadelphia Hebrew Public Charter School,2019,Citywide,Charter,1,1,0,0,0,0,0,0,0,0,0,0,0,2023-24
3510,El Centro de Estudiantes (Big Picture),2009,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
3810,One Bright Ray - Elmwood Campus,2015,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
3820,Achieve Academy East,2016,Alternative,Contracted,0,0,0,0,0,0,1,1,1,1,1,1,1,2023-24
3850,Northeast High School EOP,2016,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
3880,South Philadelphia High School EOP,2008,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
4020,Overbrook High School,1926,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
4030,High School of Engineering and Science,1949,Criteria-Based,District,0,0,0,0,0,0,0,1,1,1,1,1,1,2023-24
4060,Murrell Dobbins Career and Technical High School,1938,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
4140,Strawberry Mansion High School,1964,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
4220,James G. Blaine School,1966,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4240,Lewis C. Cassidy Academics Plus School,1924,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4270,William Dick School,1954,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4280,Samuel Gompers School,1968,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4300,Edward Heston School,1970,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4320,Robert E. Lamberton School,1949,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4350,E. Washington Rhodes School,2013,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4360,Kenderton Elementary School,2016,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4370,Overbrook Elementary School,1990,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4380,Thomas M. Peirce School,1908,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
4440,Dr. Ethel Allen School,1971,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4460,Tanner G. Duckrey School,1968,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4470,Richard R. Wright School,1970,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
4480,Overbrook Educational Center,1986,Citywide,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4520,Guion S. Bluford Elementary School,2023,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4530,Edward Gideon School,1952,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4560,William D. Kelley School,1965,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
4570,General George G. Meade School,1937,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5020,Thomas A. Edison High School,1985,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5050,Philadelphia Military Academy,2005,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5060,Jules E. Mastbaum Area Vocational Technical High School,1929,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5070,Parkway Northwest High School,1960,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5080,Parkway Center City Middle College High School,2005,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5090,Parkway West High School,2004,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5150,William W. Bodine High School,1935,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5160,Penn Treaty High School,2013,Catchment,District,0,0,0,0,0,0,1,1,1,1,1,1,1,2023-24
5170,Julia de Burgos School,1903,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5180,Vaux High School: A Big Picture,2017,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5200,Alexander Adaire School,1957,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5210,Henry A. Brown School,1959,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5230,Russell H. Conwell School,1926,Criteria-Based,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2023-24
5250,Paul L. Dunbar School,1932,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5260,Lewis Elkin School,1973,Catchment,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2023-24
5300,Horatio B. Hackett School,1969,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
5320,John F. Hartranft School,1968,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5330,William H. Hunter School,1909,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5340,James R. Ludlow School,1927,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5350,William McKinley School,1970,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5370,John Moffet School,1973,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
5390,Potter-Thomas School,1967,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5400,Richmond School,1929,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
5410,Isaac A. Sheppard School,1898,Catchment,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2023-24
5420,John Welsh School,1966,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5430,Alternative Middle Years at James Martin,1985,Citywide,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2023-24
5440,Frances E. Willard School,1907,Catchment,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2023-24
5470,William Cramp School,1969,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
5480,General Philip Kearny School,1898,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5490,Cayuga School,1950,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
5500,Thurgood Marshall School,1997,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5520,Kensington High School for Creative and Performing Arts,2005,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5530,Gloria Casarez Elementary School,1899,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
5550,Kensington Health Sciences Academy,2001,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5560,Spring Garden School,1928,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5580,"Stetson, John B. Middle School",2022,Catchment,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2023-24
5581,Stetson Middle School Continuation Academy,2022,Alternative,Contracted,0,0,0,0,0,1,1,1,1,0,0,0,0,2023-24
5590,John H. Webster School,1968,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
5610,Building 21,2014,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5620,The U School,2014,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5660,The LINC,2014,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
5680,Honorable Luis Munoz-Marin School,1997,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
5700,Kensington High School,2016,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
6010,Central High School,1939,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
6030,Roxborough High School,1924,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
6040,Walter B. Saul High School,1950,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
6050,Philadelphia High School for Girls,1956,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
6060,Martin Luther King High School,1972,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
6090,A. Philip Randolph Career and Technical High School,2004,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
6200,Anna B. Day School,1952,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6210,Franklin S. Edmonds School,1948,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6220,Eleanor C. Emlen School,1926,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
6230,Fitler Academics Plus School,1898,Citywide,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6250,Charles W. Henry School,1908,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6260,Henry H. Houston School,1927,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6270,Jenks Academy for Arts and Sciences,1924,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6300,James Logan School,1924,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
6310,John F. McCloskey School,1956,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6320,Thomas Mifflin School,1937,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6340,Joseph Pennell School,1927,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
6350,Samuel Pennypacker School,1930,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6360,Theodore Roosevelt School,2013,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6380,Shawmont School,1928,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6390,Edward T. Steel School,1973,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6400,Widener Memorial School,1953,Citywide,District,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
6410,Cook-Wissahickon School,1969,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6440,Anna L. Lingelbach School,1955,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6450,James Dobson School,1930,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
6460,Hill-Freedman World Academy,1980,Criteria-Based,District,0,0,0,0,0,0,1,1,1,1,1,1,1,2023-24
6470,John B. Kelly School,1970,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
6480,Academy for the Middle Years at Northwest,2012,Criteria-Based,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2023-24
6540,Lankenau High School,1987,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
7010,Frankford High School,1914,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
7060,Olney High School,2022,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
7061,Olney HS Continuation Academy,2022,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
7100,Jay Cooke School,1923,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7110,Warren G. Harding School,1924,Catchment,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2023-24
7120,Samuel Fels High School,1954,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
7130,General Louis Wagner School,1928,Catchment,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2023-24
7150,Juniata Park Academy,2007,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7200,Clara Barton School,1925,Catchment,District,1,1,1,0,0,0,0,0,0,0,0,0,0,2023-24
7220,Laura H. Carnell School,1931,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7260,Ellwood School,1957,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7270,Thomas K. Finletter School,1930,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7280,Benjamin Franklin School,1915,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7290,Allen M. Stearne School,1968,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7300,Francis Hopkinson School,1927,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7310,Feltonville Intermediate School,1908,Catchment,District,0,0,0,1,1,1,0,0,0,0,0,0,0,2023-24
7320,Julia W. Howe School,1913,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7330,Henry W. Lawton School,1973,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7350,James R. Lowell School,1913,Catchment,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2023-24
7360,John Marshall School,1909,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7370,"Grover Washington, Jr. School",2000,Catchment,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2023-24
7380,Alexander K. McClure School,1910,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7390,Andrew J. Morrison School,1924,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7400,Olney School,1900,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7430,James J. Sullivan School,1930,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7440,Bayard Taylor School,1907,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7460,William H. Ziegler School,1957,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7470,Bridesburg School,1958,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7490,Prince Hall School,1971,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7500,Feltonville School of Arts and Sciences,1993,Catchment,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2023-24
7510,Mary M. Bethune School,1970,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
7530,William Rowen School,1938,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
7730,Roberto Clemente School,1916,Catchment,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2023-24
8010,Abraham Lincoln High School,1950,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8020,Northeast High School,1957,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8030,George Washington High School,1963,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8040,Arts Academy at Benjamin Rush,2008,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8070,OIC CADI,2004,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8080,Excel Academy North,2005,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8090,Swenson Arts and Technology High School,2000,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8100,Gateway to College - Community College of Philadelphia,2006,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8120,Castor Gardens Middle School,1928,Catchment,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2023-24
8130,Northeast Community Propel Academy,2021,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8160,Baldi School,1971,Catchment,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2023-24
8190,One Bright Ray - Fairhill Campus,2004,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8200,Ethan Allen School,1930,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8210,Joseph H. Brown School,1937,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8230,Kennedy C. Crossan School,1924,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8240,Hamilton Disston School,1924,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8250,Edwin Forrest School,1929,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8260,Fox Chase School,1949,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8270,Thomas Holme School,1950,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8300,Mayfair School,1949,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8310,J. Hampton Moore School,1952,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8340,Solomon Solis-Cohen School,1948,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8350,Gilbert Spruance School,1949,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8360,Rhawnhurst School,1949,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8370,Watson Comly School,1929,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8380,Louis H. Farrell School,1959,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8390,A.L. Fitzpatrick School,1960,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8400,Anne Frank School,1962,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8410,Robert B. Pollock School,1962,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8420,Stephen Decatur School,1964,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8430,Joseph Greenberg School,1964,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8440,William H. Loesche School,1965,Catchment,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2023-24
8450,YESPhilly,2013,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8460,Philadelphia Learning Academy West,2009,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8470,Philadelphia Learning Academy North,2009,Alternative,District,0,0,0,0,0,0,0,0,1,1,1,1,1,2023-24
8540,Pennypack House School,1952,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8560,The Workshop School,2013,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8690,Crossroads Accelerated Academy,2009,Alternative,District,0,0,0,0,0,0,0,1,1,1,1,0,0,2023-24
8770,John Hancock Demonstration School,2016,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2023-24
8780,Philadelphia Virtual Academy,2013,Virtual,District,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-24
8860,One Bright Ray Mansion,2018,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8870,One Bright Ray Mansion Evening,2018,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8890,One Bright Ray - Simpson Campus,2007,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8891,One Bright Ray Simpson - Evening,2022,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
8900,Re-Engagement Center,2008,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2023-24
1010,John Bartram High School,1939,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2024-25
1020,West Philadelphia High School,1911,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2024-25
1030,High School of the Future,2006,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2024-25
1050,Paul Robeson High School for Human Services,2003,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2024-25
1100,William L. Sayre High School,1950,Catchment,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2024-25
1130,William T. Tilden Middle School,1927,Catchment,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2024-25
1190,Motivation High School,2004,Criteria-Based,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2024-25
1200,John Barry School,2007,Catchment,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2024-25
